data_status,task_id,program_id,category,original_loc,slice_loc,loc_ratio,original_executable_statements,slice_executable_statements,executable_statement_ratio,original_cyclomatic_complexity,slice_cyclomatic_complexity,cyclomatic_complexity_ratio
SYNTHETIC_ILLUSTRATIVE,SQ-019-T02,SQ-019,Sequential,9656,9656,1.000000,9015,9015,1.000000,4316,4316,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-020-T01,SQ-020,Sequential,9206,9206,1.000000,7940,7940,1.000000,7638,7638,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-020-T02,SQ-020,Sequential,9206,9206,1.000000,7940,7940,1.000000,7638,7638,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-021-T01,SQ-021,Sequential,8554,8554,1.000000,7923,7923,1.000000,5869,5869,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-021-T02,SQ-021,Sequential,8554,8554,1.000000,7923,7923,1.000000,5869,5869,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-022-T01,SQ-022,Sequential,8328,8328,1.000000,6333,6333,1.000000,6077,6077,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-022-T02,SQ-022,Sequential,8328,8328,1.000000,6333,6333,1.000000,6077,6077,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-023-T01,SQ-023,Sequential,8963,8963,1.000000,8804,8804,1.000000,5198,5198,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-023-T02,SQ-023,Sequential,8963,8963,1.000000,8804,8804,1.000000,5198,5198,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-024-T01,SQ-024,Sequential,10997,10058,0.914613,7485,7485,1.000000,4663,4663,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-024-T02,SQ-024,Sequential,10997,10877,0.989088,7485,7485,1.000000,4663,4663,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-025-T01,SQ-025,Sequential,11182,11182,1.000000,9851,9851,1.000000,7442,7442,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-025-T02,SQ-025,Sequential,11182,11182,1.000000,9851,9851,1.000000,7442,7442,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-026-T01,SQ-026,Sequential,8857,8857,1.000000,6524,6524,1.000000,7489,7489,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-026-T02,SQ-026,Sequential,8857,8857,1.000000,6524,6524,1.000000,7489,7489,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-027-T01,SQ-027,Sequential,10451,10451,1.000000,7959,7959,1.000000,6071,6071,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-027-T02,SQ-027,Sequential,10451,10451,1.000000,7959,7959,1.000000,6071,6071,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-028-T01,SQ-028,Sequential,10227,10227,1.000000,9340,9340,1.000000,6315,6315,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-028-T02,SQ-028,Sequential,10227,10227,1.000000,9340,9340,1.000000,6315,6315,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-029-T01,SQ-029,Sequential,9171,9171,1.000000,9209,9209,1.000000,4649,4649,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-029-T02,SQ-029,Sequential,9171,9171,1.000000,9209,9209,1.000000,4649,4649,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-030-T01,SQ-030,Sequential,11965,11965,1.000000,9524,9524,1.000000,6782,6782,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-030-T02,SQ-030,Sequential,11965,11765,0.983285,9524,9524,1.000000,6782,6782,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-031-T01,SQ-031,Sequential,9522,9522,1.000000,8749,8749,1.000000,6942,6942,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-031-T02,SQ-031,Sequential,9522,9522,1.000000,8749,8749,1.000000,6942,6942,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-032-T01,SQ-032,Sequential,10322,10322,1.000000,9843,9843,1.000000,4671,4671,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-032-T02,SQ-032,Sequential,10322,10322,1.000000,9843,9843,1.000000,4671,4671,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-033-T01,SQ-033,Sequential,8544,8544,1.000000,9662,9662,1.000000,4619,4619,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-033-T02,SQ-033,Sequential,8544,8544,1.000000,9662,9662,1.000000,4619,4619,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-034-T01,SQ-034,Sequential,10842,10842,1.000000,6467,6467,1.000000,5001,5001,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-034-T02,SQ-034,Sequential,10842,10363,0.955820,6467,6467,1.000000,5001,5001,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-035-T01,SQ-035,Sequential,11049,11020,0.997375,7515,7515,1.000000,4092,4092,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-035-T02,SQ-035,Sequential,11049,11049,1.000000,7515,7515,1.000000,4092,4092,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-036-T01,SQ-036,Sequential,9784,9784,1.000000,6181,6181,1.000000,5893,5893,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-036-T02,SQ-036,Sequential,9784,9784,1.000000,6181,6181,1.000000,5893,5893,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-037-T01,SQ-037,Sequential,11903,11903,1.000000,7946,7946,1.000000,4416,4416,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-037-T02,SQ-037,Sequential,11903,10947,0.919684,7946,7946,1.000000,4416,4416,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-038-T01,SQ-038,Sequential,8509,8509,1.000000,9704,9704,1.000000,5644,5644,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-038-T02,SQ-038,Sequential,8509,8509,1.000000,9704,9704,1.000000,5644,5644,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-039-T01,SQ-039,Sequential,8295,8295,1.000000,6662,6662,1.000000,5278,5278,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-039-T02,SQ-039,Sequential,8295,8295,1.000000,6662,6662,1.000000,5278,5278,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-040-T01,SQ-040,Sequential,9324,9324,1.000000,7846,7846,1.000000,5751,5751,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-040-T02,SQ-040,Sequential,9324,9324,1.000000,7846,7846,1.000000,5751,5751,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-041-T01,SQ-041,Sequential,8625,8625,1.000000,8870,8870,1.000000,7750,7750,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-041-T02,SQ-041,Sequential,8625,8625,1.000000,8870,8870,1.000000,7750,7750,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-042-T01,SQ-042,Sequential,11352,10653,0.938425,7924,7924,1.000000,7866,7866,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-042-T02,SQ-042,Sequential,11352,10777,0.949348,7924,7924,1.000000,7866,7866,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-043-T01,SQ-043,Sequential,11019,11019,1.000000,9823,9823,1.000000,4831,4831,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-043-T02,SQ-043,Sequential,11019,11019,1.000000,9823,9823,1.000000,4831,4831,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-044-T01,SQ-044,Sequential,8221,8221,1.000000,9938,9938,1.000000,5336,5336,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-044-T02,SQ-044,Sequential,8221,8221,1.000000,9938,9932,0.999396,5336,5336,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-045-T01,SQ-045,Sequential,9807,9807,1.000000,7192,7192,1.000000,4562,4562,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-045-T02,SQ-045,Sequential,9807,9807,1.000000,7192,7192,1.000000,4562,4562,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-046-T01,SQ-046,Sequential,9975,9975,1.000000,8558,8558,1.000000,7556,7556,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-046-T02,SQ-046,Sequential,9975,9975,1.000000,8558,8558,1.000000,7556,7556,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-047-T01,SQ-047,Sequential,9218,9218,1.000000,6242,6242,1.000000,4911,4911,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-047-T02,SQ-047,Sequential,9218,9218,1.000000,6242,6242,1.000000,4911,4911,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-048-T01,SQ-048,Sequential,9050,9050,1.000000,7998,7998,1.000000,4057,4057,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-048-T02,SQ-048,Sequential,9050,9050,1.000000,7998,7998,1.000000,4057,4057,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-049-T01,SQ-049,Sequential,10667,10667,1.000000,9456,9456,1.000000,7085,7085,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-049-T02,SQ-049,Sequential,10667,10667,1.000000,9456,9456,1.000000,7085,7085,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-050-T01,SQ-050,Sequential,10316,10316,1.000000,6943,6943,1.000000,5491,5491,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-050-T02,SQ-050,Sequential,10316,10316,1.000000,6943,6943,1.000000,5491,5491,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-051-T01,SQ-051,Sequential,10654,10654,1.000000,6472,6472,1.000000,5897,5897,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-051-T02,SQ-051,Sequential,10654,10654,1.000000,6472,6472,1.000000,5897,5897,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-052-T01,SQ-052,Sequential,9000,9000,1.000000,6283,6283,1.000000,6415,6415,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-052-T02,SQ-052,Sequential,9000,9000,1.000000,6283,6283,1.000000,6415,6415,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-053-T01,SQ-053,Sequential,11479,10903,0.949821,8720,8720,1.000000,4217,4217,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-053-T02,SQ-053,Sequential,11479,11479,1.000000,8720,8720,1.000000,4217,4217,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-054-T01,SQ-054,Sequential,10761,10761,1.000000,6972,6972,1.000000,5107,5107,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-054-T02,SQ-054,Sequential,10761,10761,1.000000,6972,6972,1.000000,5107,5107,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-055-T01,SQ-055,Sequential,9547,9547,1.000000,7326,7326,1.000000,7077,7077,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-055-T02,SQ-055,Sequential,9547,9547,1.000000,7326,7326,1.000000,7077,7077,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-056-T01,SQ-056,Sequential,9844,9844,1.000000,7391,7391,1.000000,7637,7637,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-056-T02,SQ-056,Sequential,9844,9844,1.000000,7391,7391,1.000000,7637,7637,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-057-T01,SQ-057,Sequential,10094,10094,1.000000,8851,8851,1.000000,7008,7008,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-057-T02,SQ-057,Sequential,10094,10094,1.000000,8851,8851,1.000000,7008,7008,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-058-T01,SQ-058,Sequential,8954,8954,1.000000,9819,9819,1.000000,7882,7882,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-058-T02,SQ-058,Sequential,8954,8954,1.000000,9819,9819,1.000000,7882,7882,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-059-T01,SQ-059,Sequential,11761,11224,0.954341,8151,8151,1.000000,6857,6857,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-059-T02,SQ-059,Sequential,11761,10932,0.929513,8151,8151,1.000000,6857,6857,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-060-T01,SQ-060,Sequential,9603,9603,1.000000,9216,9216,1.000000,6552,6552,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-060-T02,SQ-060,Sequential,9603,9603,1.000000,9216,9216,1.000000,6552,6552,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-061-T01,SQ-061,Sequential,10675,10675,1.000000,6276,6276,1.000000,6127,6127,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-061-T02,SQ-061,Sequential,10675,10675,1.000000,6276,6276,1.000000,6127,6127,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-062-T01,SQ-062,Sequential,8844,8844,1.000000,7499,7499,1.000000,7837,7837,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-062-T02,SQ-062,Sequential,8844,8844,1.000000,7499,7499,1.000000,7837,7837,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-063-T01,SQ-063,Sequential,9329,9329,1.000000,8854,8854,1.000000,6863,6863,1.000000
SYNTHETIC_ILLUSTRATIVE,SQ-063-T02,SQ-063,Sequential,9329,9329,1.000000,8854,8854,1.000000,6863,6863,1.000000
SYNTHETIC_ILLUSTRATIVE,SL-001-T01,SL-001,Single-path-Loop,9739,7348,0.754492,8919,4509,0.505550,4154,2876,0.692345
SYNTHETIC_ILLUSTRATIVE,SL-001-T02,SL-001,Single-path-Loop,9739,6949,0.713523,8919,5747,0.644355,4154,3175,0.764324
SYNTHETIC_ILLUSTRATIVE,SL-001-T03,SL-001,Single-path-Loop,9739,7399,0.759729,8919,5905,0.662070,4154,2854,0.687049
SYNTHETIC_ILLUSTRATIVE,SL-002-T01,SL-002,Single-path-Loop,11661,8921,0.765029,8549,4641,0.542871,6126,4498,0.734247
SYNTHETIC_ILLUSTRATIVE,SL-002-T02,SL-002,Single-path-Loop,11661,8150,0.698911,8549,4815,0.563224,6126,4460,0.728044
SYNTHETIC_ILLUSTRATIVE,SL-002-T03,SL-002,Single-path-Loop,11661,7831,0.671555,8549,4897,0.572816,6126,4397,0.717760
SYNTHETIC_ILLUSTRATIVE,SL-003-T01,SL-003,Single-path-Loop,10933,8153,0.745724,8144,4207,0.516577,7366,5389,0.731605
SYNTHETIC_ILLUSTRATIVE,SL-003-T02,SL-003,Single-path-Loop,10933,8697,0.795482,8144,5523,0.678168,7366,5040,0.684225
SYNTHETIC_ILLUSTRATIVE,SL-003-T03,SL-003,Single-path-Loop,10933,7293,0.667063,8144,5331,0.654592,7366,5038,0.683953
SYNTHETIC_ILLUSTRATIVE,SL-004-T01,SL-004,Single-path-Loop,10303,7532,0.731049,7853,4901,0.624093,4113,3113,0.756868
SYNTHETIC_ILLUSTRATIVE,SL-004-T02,SL-004,Single-path-Loop,10303,7793,0.756382,7853,4996,0.636190,4113,3045,0.740336
SYNTHETIC_ILLUSTRATIVE,SL-004-T03,SL-004,Single-path-Loop,10303,7535,0.731340,7853,4708,0.599516,4113,3038,0.738634
SYNTHETIC_ILLUSTRATIVE,SL-005-T01,SL-005,Single-path-Loop,10907,8254,0.756762,6767,3627,0.535983,7414,5021,0.677232
SYNTHETIC_ILLUSTRATIVE,SL-005-T02,SL-005,Single-path-Loop,10907,7970,0.730723,6767,4275,0.631742,7414,4970,0.670353
SYNTHETIC_ILLUSTRATIVE,SL-005-T03,SL-005,Single-path-Loop,10907,7898,0.724122,6767,3737,0.552239,7414,4833,0.651875
SYNTHETIC_ILLUSTRATIVE,SL-006-T01,SL-006,Single-path-Loop,11933,8300,0.695550,9651,6634,0.687390,4255,2662,0.625617
SYNTHETIC_ILLUSTRATIVE,SL-006-T02,SL-006,Single-path-Loop,11933,8034,0.673259,9651,6127,0.634856,4255,2863,0.672855
SYNTHETIC_ILLUSTRATIVE,SL-006-T03,SL-006,Single-path-Loop,11933,7969,0.667812,9651,4974,0.515387,4255,3194,0.750646
SYNTHETIC_ILLUSTRATIVE,SL-007-T01,SL-007,Single-path-Loop,9014,7219,0.800865,6336,3486,0.550189,4164,2565,0.615994
SYNTHETIC_ILLUSTRATIVE,SL-007-T02,SL-007,Single-path-Loop,9014,6853,0.760262,6336,3965,0.625789,4164,3069,0.737032
SYNTHETIC_ILLUSTRATIVE,SL-007-T03,SL-007,Single-path-Loop,9014,6762,0.750166,6336,3972,0.626894,4164,3075,0.738473
SYNTHETIC_ILLUSTRATIVE,SL-008-T01,SL-008,Single-path-Loop,9405,6681,0.710367,7756,4827,0.622357,4039,2898,0.717504
SYNTHETIC_ILLUSTRATIVE,SL-008-T02,SL-008,Single-path-Loop,9405,6518,0.693036,7756,4601,0.593218,4039,2845,0.704382
SYNTHETIC_ILLUSTRATIVE,SL-008-T03,SL-008,Single-path-Loop,9405,6614,0.703243,7756,3948,0.509025,4039,2532,0.626888
SYNTHETIC_ILLUSTRATIVE,SL-009-T01,SL-009,Single-path-Loop,10819,8186,0.756632,7890,4717,0.597845,6189,4180,0.675392
SYNTHETIC_ILLUSTRATIVE,SL-009-T02,SL-009,Single-path-Loop,10819,7922,0.732230,7890,4733,0.599873,6189,4703,0.759897
SYNTHETIC_ILLUSTRATIVE,SL-009-T03,SL-009,Single-path-Loop,10819,7728,0.714299,7890,4238,0.537136,6189,3908,0.631443
SYNTHETIC_ILLUSTRATIVE,SL-010-T01,SL-010,Single-path-Loop,10847,7905,0.728773,6270,6270,1.000000,7711,4754,0.616522
SYNTHETIC_ILLUSTRATIVE,SL-010-T02,SL-010,Single-path-Loop,10847,7310,0.673919,6270,5620,0.896332,7711,4867,0.631176
SYNTHETIC_ILLUSTRATIVE,SL-010-T03,SL-010,Single-path-Loop,10847,7618,0.702314,6270,3548,0.565869,7711,5506,0.714045
SYNTHETIC_ILLUSTRATIVE,SL-011-T01,SL-011,Single-path-Loop,11340,8366,0.737743,6375,3601,0.564863,5778,3815,0.660263
SYNTHETIC_ILLUSTRATIVE,SL-011-T02,SL-011,Single-path-Loop,11340,8979,0.791799,6375,3957,0.620706,5778,4148,0.717895
SYNTHETIC_ILLUSTRATIVE,SL-011-T03,SL-011,Single-path-Loop,11340,8992,0.792945,6375,3295,0.516863,5778,3877,0.670993
SYNTHETIC_ILLUSTRATIVE,SL-012-T01,SL-012,Single-path-Loop,11132,8100,0.727632,9282,4744,0.511097,6738,4465,0.662660
SYNTHETIC_ILLUSTRATIVE,SL-012-T02,SL-012,Single-path-Loop,11132,7740,0.695293,9282,4848,0.522301,6738,4410,0.654497
SYNTHETIC_ILLUSTRATIVE,SL-012-T03,SL-012,Single-path-Loop,11132,8259,0.741915,9282,5161,0.556022,6738,5160,0.765806
SYNTHETIC_ILLUSTRATIVE,SL-013-T01,SL-013,Single-path-Loop,10697,7268,0.679443,7263,4209,0.579513,4483,2792,0.622797
SYNTHETIC_ILLUSTRATIVE,SL-013-T02,SL-013,Single-path-Loop,10697,7284,0.680939,7263,3646,0.501996,4483,3407,0.759982
SYNTHETIC_ILLUSTRATIVE,SL-013-T03,SL-013,Single-path-Loop,10697,7419,0.693559,7263,4113,0.566295,4483,3061,0.682802
SYNTHETIC_ILLUSTRATIVE,SL-014-T01,SL-014,Single-path-Loop,9410,6698,0.711796,7747,5142,0.663741,4771,3184,0.667365
SYNTHETIC_ILLUSTRATIVE,SL-014-T02,SL-014,Single-path-Loop,9410,6226,0.661637,7747,4407,0.568865,4771,3336,0.699224
SYNTHETIC_ILLUSTRATIVE,SL-014-T03,SL-014,Single-path-Loop,9410,7117,0.756323,7747,5301,0.684265,4771,3408,0.714316
SYNTHETIC_ILLUSTRATIVE,SL-015-T01,SL-015,Single-path-Loop,9304,7507,0.806857,9244,5157,0.557875,4779,3148,0.658715
SYNTHETIC_ILLUSTRATIVE,SL-015-T02,SL-015,Single-path-Loop,9304,6183,0.664553,9244,5595,0.605257,4779,3741,0.782800
SYNTHETIC_ILLUSTRATIVE,SL-015-T03,SL-015,Single-path-Loop,9304,7446,0.800301,9244,5914,0.639766,4779,3768,0.788449
SYNTHETIC_ILLUSTRATIVE,SL-016-T01,SL-016,Single-path-Loop,8926,6439,0.721376,8261,4731,0.572691,5399,3623,0.671050
SYNTHETIC_ILLUSTRATIVE,SL-016-T02,SL-016,Single-path-Loop,8926,6632,0.742998,8261,4696,0.568454,5399,4180,0.774217
SYNTHETIC_ILLUSTRATIVE,SL-017-T01,SL-017,Single-path-Loop,11086,7651,0.690150,9942,5893,0.592738,4393,3093,0.704075
SYNTHETIC_ILLUSTRATIVE,SL-017-T02,SL-017,Single-path-Loop,11086,8838,0.797222,9942,6135,0.617079,4393,3359,0.764626
SYNTHETIC_ILLUSTRATIVE,SL-018-T01,SL-018,Single-path-Loop,10318,6972,0.675712,8338,5246,0.629168,5973,4116,0.689101
SYNTHETIC_ILLUSTRATIVE,SL-018-T02,SL-018,Single-path-Loop,10318,7665,0.742877,8338,4758,0.570640,5973,4699,0.786707
SYNTHETIC_ILLUSTRATIVE,SL-019-T01,SL-019,Single-path-Loop,11081,7667,0.691905,9955,5725,0.575088,6972,4532,0.650029
SYNTHETIC_ILLUSTRATIVE,SL-019-T02,SL-019,Single-path-Loop,11081,8269,0.746232,9955,6298,0.632647,6972,4297,0.616322
SYNTHETIC_ILLUSTRATIVE,SL-020-T01,SL-020,Single-path-Loop,8106,7614,0.939304,8731,4642,0.531669,4892,3481,0.711570
SYNTHETIC_ILLUSTRATIVE,SL-020-T02,SL-020,Single-path-Loop,8106,6432,0.793486,8731,4859,0.556523,4892,3752,0.766966
SYNTHETIC_ILLUSTRATIVE,SL-021-T01,SL-021,Single-path-Loop,11468,9099,0.793425,8636,4984,0.577119,7589,5092,0.670971
SYNTHETIC_ILLUSTRATIVE,SL-021-T02,SL-021,Single-path-Loop,11468,9125,0.795692,8636,5381,0.623089,7589,5380,0.708921
SYNTHETIC_ILLUSTRATIVE,ML-001-T01,ML-001,Multi-path-Loop,10510,6334,0.602664,7275,4057,0.557663,5758,3470,0.602640
SYNTHETIC_ILLUSTRATIVE,ML-001-T02,ML-001,Multi-path-Loop,10510,6859,0.652617,7275,3936,0.541031,5758,3663,0.636158
SYNTHETIC_ILLUSTRATIVE,ML-001-T03,ML-001,Multi-path-Loop,10510,5297,0.503996,7275,3391,0.466117,5758,3251,0.564606
SYNTHETIC_ILLUSTRATIVE,ML-001-T04,ML-001,Multi-path-Loop,10510,6067,0.577260,7275,3136,0.431065,5758,3524,0.612018
SYNTHETIC_ILLUSTRATIVE,ML-002-T01,ML-002,Multi-path-Loop,8294,4916,0.592718,7061,2990,0.423453,6559,4177,0.636835
SYNTHETIC_ILLUSTRATIVE,ML-002-T02,ML-002,Multi-path-Loop,8294,4924,0.593682,7061,3901,0.552471,6559,3759,0.573106
SYNTHETIC_ILLUSTRATIVE,ML-002-T03,ML-002,Multi-path-Loop,8294,4699,0.566554,7061,3566,0.505028,6559,3241,0.494130
SYNTHETIC_ILLUSTRATIVE,ML-002-T04,ML-002,Multi-path-Loop,8294,4545,0.547986,7061,3677,0.520748,6559,4166,0.635158
SYNTHETIC_ILLUSTRATIVE,ML-003-T01,ML-003,Multi-path-Loop,9642,4909,0.509127,8059,4670,0.579476,5188,2554,0.492290
SYNTHETIC_ILLUSTRATIVE,ML-003-T02,ML-003,Multi-path-Loop,9642,5031,0.521780,8059,3800,0.471523,5188,2590,0.499229
SYNTHETIC_ILLUSTRATIVE,ML-003-T03,ML-003,Multi-path-Loop,9642,5277,0.547293,8059,4215,0.523018,5188,2566,0.494603
SYNTHETIC_ILLUSTRATIVE,ML-003-T04,ML-003,Multi-path-Loop,9642,5074,0.526239,8059,3334,0.413699,5188,3012,0.580571
SYNTHETIC_ILLUSTRATIVE,ML-004-T01,ML-004,Multi-path-Loop,10350,6176,0.596715,9221,4098,0.444420,5331,3239,0.607578
SYNTHETIC_ILLUSTRATIVE,ML-004-T02,ML-004,Multi-path-Loop,10350,6548,0.632657,9221,5215,0.565557,5331,2914,0.546614
SYNTHETIC_ILLUSTRATIVE,ML-004-T03,ML-004,Multi-path-Loop,10350,6548,0.632657,9221,4694,0.509055,5331,3327,0.624086
SYNTHETIC_ILLUSTRATIVE,ML-004-T04,ML-004,Multi-path-Loop,10350,6205,0.599517,9221,3972,0.430756,5331,3359,0.630088
SYNTHETIC_ILLUSTRATIVE,ML-005-T01,ML-005,Multi-path-Loop,9793,5082,0.518942,8626,3984,0.461859,5743,2732,0.475710
SYNTHETIC_ILLUSTRATIVE,ML-005-T02,ML-005,Multi-path-Loop,9793,5941,0.606658,8626,3665,0.424878,5743,3216,0.559986
SYNTHETIC_ILLUSTRATIVE,ML-005-T03,ML-005,Multi-path-Loop,9793,5962,0.608802,8626,3800,0.440529,5743,3402,0.592373
SYNTHETIC_ILLUSTRATIVE,ML-005-T04,ML-005,Multi-path-Loop,9793,6299,0.643215,8626,5007,0.580454,5743,3323,0.578617
SYNTHETIC_ILLUSTRATIVE,ML-006-T01,ML-006,Multi-path-Loop,8510,5219,0.613278,6501,3628,0.558068,4544,2923,0.643266
SYNTHETIC_ILLUSTRATIVE,ML-006-T02,ML-006,Multi-path-Loop,8510,4373,0.513866,6501,2717,0.417936,4544,2250,0.495158
SYNTHETIC_ILLUSTRATIVE,ML-006-T03,ML-006,Multi-path-Loop,8510,4564,0.536310,6501,2878,0.442701,4544,2727,0.600132
SYNTHETIC_ILLUSTRATIVE,ML-006-T04,ML-006,Multi-path-Loop,8510,4891,0.574736,6501,3391,0.521612,4544,2479,0.545555
SYNTHETIC_ILLUSTRATIVE,ML-007-T01,ML-007,Multi-path-Loop,8059,4049,0.502420,9296,3958,0.425775,7979,4709,0.590174
SYNTHETIC_ILLUSTRATIVE,ML-007-T02,ML-007,Multi-path-Loop,8059,4805,0.596228,9296,3883,0.417707,7979,4561,0.571626
SYNTHETIC_ILLUSTRATIVE,ML-007-T03,ML-007,Multi-path-Loop,8059,4903,0.608388,9296,3975,0.427603,7979,4072,0.510340
SYNTHETIC_ILLUSTRATIVE,ML-007-T04,ML-007,Multi-path-Loop,8059,4579,0.568185,9296,4960,0.533563,7979,3824,0.479258
SYNTHETIC_ILLUSTRATIVE,ML-008-T01,ML-008,Multi-path-Loop,8797,4761,0.541207,8846,4517,0.510626,5894,2785,0.472514
SYNTHETIC_ILLUSTRATIVE,ML-008-T02,ML-008,Multi-path-Loop,8797,5392,0.612936,8846,3647,0.412277,5894,2912,0.494062
SYNTHETIC_ILLUSTRATIVE,ML-008-T03,ML-008,Multi-path-Loop,8797,5325,0.605320,8846,3762,0.425277,5894,3094,0.524941
SYNTHETIC_ILLUSTRATIVE,ML-008-T04,ML-008,Multi-path-Loop,8797,5407,0.614641,8846,3897,0.440538,5894,3385,0.574313
SYNTHETIC_ILLUSTRATIVE,ML-009-T01,ML-009,Multi-path-Loop,8284,4312,0.520521,6649,3200,0.481275,6495,3059,0.470978
SYNTHETIC_ILLUSTRATIVE,ML-009-T02,ML-009,Multi-path-Loop,8284,4794,0.578706,6649,3513,0.528350,6495,3538,0.544727
SYNTHETIC_ILLUSTRATIVE,ML-009-T03,ML-009,Multi-path-Loop,8284,5031,0.607315,6649,3933,0.591518,6495,3858,0.593995
SYNTHETIC_ILLUSTRATIVE,ML-009-T04,ML-009,Multi-path-Loop,8284,5044,0.608885,6649,2963,0.445631,6495,3369,0.518707
SYNTHETIC_ILLUSTRATIVE,ML-010-T01,ML-010,Multi-path-Loop,10032,6391,0.637061,8895,4531,0.509387,5741,3058,0.532660
SYNTHETIC_ILLUSTRATIVE,ML-010-T02,ML-010,Multi-path-Loop,10032,5987,0.596790,8895,4291,0.482406,5741,2952,0.514196
