data_status,task_id,program_id,category,repetition,original_dynamic_ms,slice_dynamic_ms,dynamic_ratio,original_path_derivation_ms,slice_path_derivation_ms,path_derivation_ratio,original_smt_ms,slice_smt_ms,smt_ratio,original_other_ms,slice_slicing_ms,slice_other_ms,original_total_ms,slice_total_ms,total_ratio
SYNTHETIC_ILLUSTRATIVE,SQ-014-T01,SQ-014,Sequential,2,89.180000,83.740671,0.939007,169.540000,168.020328,0.991036,125.440000,121.057841,0.965066,134.456000,13.484016,113.692181,518.616000,499.995036,0.964095
SYNTHETIC_ILLUSTRATIVE,SQ-014-T01,SQ-014,Sequential,3,92.820000,87.158658,0.939007,176.460000,174.878300,0.991036,130.560000,125.998977,0.965066,139.944000,14.034384,118.332678,539.784000,520.402996,0.964095
SYNTHETIC_ILLUSTRATIVE,SQ-014-T01,SQ-014,Sequential,4,88.270000,82.886174,0.939007,167.810000,166.305834,0.991036,124.160000,119.822556,0.965066,133.084000,13.346424,112.532056,513.324000,494.893046,0.964095
SYNTHETIC_ILLUSTRATIVE,SQ-014-T01,SQ-014,Sequential,5,91.910000,86.304161,0.939007,174.730000,173.163807,0.991036,129.280000,124.763693,0.965066,138.572000,13.896792,117.172553,534.492000,515.301006,0.964095
SYNTHETIC_ILLUSTRATIVE,SQ-014-T01,SQ-014,Sequential,6,87.360000,82.031678,0.939007,166.080000,164.591341,0.991036,122.880000,118.587272,0.965066,131.712000,13.208832,111.371932,508.032000,489.791055,0.964095
SYNTHETIC_ILLUSTRATIVE,SQ-014-T01,SQ-014,Sequential,7,91.000000,85.449664,0.939007,173.000000,171.449314,0.991036,128.000000,123.528409,0.965066,137.200000,13.759200,116.012429,529.200000,510.199016,0.964095
SYNTHETIC_ILLUSTRATIVE,SQ-014-T01,SQ-014,Sequential,8,94.640000,88.867651,0.939007,179.920000,178.307286,0.991036,133.120000,128.469545,0.965066,142.688000,14.309568,120.652926,550.368000,530.606977,0.964095
SYNTHETIC_ILLUSTRATIVE,SQ-014-T01,SQ-014,Sequential,9,90.090000,84.595168,0.939007,171.270000,169.734821,0.991036,126.720000,122.293125,0.965066,135.828000,13.621608,114.852305,523.908000,505.097026,0.964095
SYNTHETIC_ILLUSTRATIVE,SQ-014-T01,SQ-014,Sequential,10,93.730000,88.013154,0.939007,178.190000,176.592793,0.991036,131.840000,127.234261,0.965066,141.316000,14.171976,119.492802,545.076000,525.504987,0.964095
SYNTHETIC_ILLUSTRATIVE,SQ-014-T02,SQ-014,Sequential,1,106.700000,99.765279,0.935007,68.870000,67.977204,0.987036,45.590000,43.814985,0.961066,77.406000,7.762716,73.601394,298.566000,292.921577,0.981095
SYNTHETIC_ILLUSTRATIVE,SQ-014-T02,SQ-014,Sequential,2,111.100000,103.879311,0.935007,71.710000,70.780387,0.987036,47.470000,45.621788,0.961066,80.598000,8.082828,76.636503,310.878000,305.000817,0.981095
SYNTHETIC_ILLUSTRATIVE,SQ-014-T02,SQ-014,Sequential,3,105.600000,98.736771,0.935007,68.160000,67.276408,0.987036,45.120000,43.363284,0.961066,76.608000,7.682688,72.842617,295.488000,289.901767,0.981095
SYNTHETIC_ILLUSTRATIVE,SQ-014-T02,SQ-014,Sequential,4,110.000000,102.850803,0.935007,71.000000,70.079591,0.987036,47.000000,45.170088,0.961066,79.800000,8.002800,75.877726,307.800000,301.981007,0.981095
SYNTHETIC_ILLUSTRATIVE,SQ-014-T02,SQ-014,Sequential,5,114.400000,106.964835,0.935007,73.840000,72.882775,0.987036,48.880000,46.976891,0.961066,82.992000,8.322912,78.912835,320.112000,314.060248,0.981095
SYNTHETIC_ILLUSTRATIVE,SQ-014-T02,SQ-014,Sequential,6,108.900000,101.822295,0.935007,70.290000,69.378795,0.987036,46.530000,44.718387,0.961066,79.002000,7.922772,75.118948,304.722000,298.961197,0.981095
SYNTHETIC_ILLUSTRATIVE,SQ-014-T02,SQ-014,Sequential,7,113.300000,105.936327,0.935007,73.130000,72.181979,0.987036,48.410000,46.525190,0.961066,82.194000,8.242884,78.154057,317.034000,311.040438,0.981095
SYNTHETIC_ILLUSTRATIVE,SQ-014-T02,SQ-014,Sequential,8,107.800000,100.793787,0.935007,69.580000,68.677999,0.987036,46.060000,44.266686,0.961066,78.204000,7.842744,74.360171,301.644000,295.941387,0.981095
SYNTHETIC_ILLUSTRATIVE,SQ-014-T02,SQ-014,Sequential,9,112.200000,104.907819,0.935007,72.420000,71.481183,0.987036,47.940000,46.073489,0.961066,81.396000,8.162856,77.395280,313.956000,308.020627,0.981095
SYNTHETIC_ILLUSTRATIVE,SQ-014-T02,SQ-014,Sequential,10,106.700000,99.765279,0.935007,68.870000,67.977204,0.987036,45.590000,43.814985,0.961066,77.406000,7.762716,73.601394,298.566000,292.921577,0.981095
SYNTHETIC_ILLUSTRATIVE,SQ-015-T01,SQ-015,Sequential,1,129.000000,122.808942,0.952007,94.000000,92.405431,0.983036,76.000000,72.736993,0.957066,104.650000,10.494900,95.958088,403.650000,394.404353,0.977095
SYNTHETIC_ILLUSTRATIVE,SQ-015-T01,SQ-015,Sequential,2,134.160000,127.721299,0.952007,97.760000,96.101648,0.983036,79.040000,75.646472,0.957066,108.836000,10.914696,99.796411,419.796000,410.180527,0.977095
SYNTHETIC_ILLUSTRATIVE,SQ-015-T01,SQ-015,Sequential,3,127.710000,121.580852,0.952007,93.060000,91.481376,0.983036,75.240000,72.009623,0.957066,103.603500,10.389951,94.998507,399.613500,390.460309,0.977095
SYNTHETIC_ILLUSTRATIVE,SQ-015-T01,SQ-015,Sequential,4,132.870000,126.493210,0.952007,96.820000,95.177594,0.983036,78.280000,74.919102,0.957066,107.789500,10.809747,98.836830,415.759500,406.236483,0.977095
SYNTHETIC_ILLUSTRATIVE,SQ-015-T01,SQ-015,Sequential,5,126.420000,120.352763,0.952007,92.120000,90.557322,0.983036,74.480000,71.282253,0.957066,102.557000,10.285002,94.038926,395.577000,386.516266,0.977095
SYNTHETIC_ILLUSTRATIVE,SQ-015-T01,SQ-015,Sequential,6,131.580000,125.265120,0.952007,95.880000,94.253539,0.983036,77.520000,74.191733,0.957066,106.743000,10.704798,97.877249,411.723000,402.292440,0.977095
SYNTHETIC_ILLUSTRATIVE,SQ-015-T01,SQ-015,Sequential,7,125.130000,119.124673,0.952007,91.180000,89.633268,0.983036,73.720000,70.554883,0.957066,101.510500,10.180053,93.079345,391.540500,382.572222,0.977095
SYNTHETIC_ILLUSTRATIVE,SQ-015-T01,SQ-015,Sequential,8,130.290000,124.037031,0.952007,94.940000,93.329485,0.983036,76.760000,73.464363,0.957066,105.696500,10.599849,96.917668,407.686500,398.348396,0.977095
SYNTHETIC_ILLUSTRATIVE,SQ-015-T01,SQ-015,Sequential,9,123.840000,117.896584,0.952007,90.240000,88.709213,0.983036,72.960000,69.827513,0.957066,100.464000,10.075104,92.119764,387.504000,378.628178,0.977095
SYNTHETIC_ILLUSTRATIVE,SQ-015-T01,SQ-015,Sequential,10,129.000000,122.808942,0.952007,94.000000,92.405431,0.983036,76.000000,72.736993,0.957066,104.650000,10.494900,95.958088,403.650000,394.404353,0.977095
SYNTHETIC_ILLUSTRATIVE,SQ-015-T02,SQ-015,Sequential,1,54.590000,51.751718,0.948007,120.510000,117.983688,0.979036,108.150000,105.345205,0.974066,99.137500,9.942075,87.076636,382.387500,372.099322,0.973095
SYNTHETIC_ILLUSTRATIVE,SQ-015-T02,SQ-015,Sequential,2,51.940000,49.239499,0.948007,114.660000,112.256325,0.979036,102.900000,100.231360,0.974066,94.325000,9.459450,82.849615,363.825000,354.036249,0.973095
SYNTHETIC_ILLUSTRATIVE,SQ-015-T02,SQ-015,Sequential,3,54.060000,51.249275,0.948007,119.340000,116.838215,0.979036,107.100000,104.322436,0.974066,98.175000,9.845550,86.231232,378.675000,368.486708,0.973095
SYNTHETIC_ILLUSTRATIVE,SQ-015-T02,SQ-015,Sequential,4,51.410000,48.737055,0.948007,113.490000,111.110852,0.979036,101.850000,99.208591,0.974066,93.362500,9.362925,82.004211,360.112500,350.423634,0.973095
SYNTHETIC_ILLUSTRATIVE,SQ-015-T02,SQ-015,Sequential,5,53.530000,50.746831,0.948007,118.170000,115.692743,0.979036,106.050000,103.299667,0.974066,97.212500,9.749025,85.385828,374.962500,364.874093,0.973095
SYNTHETIC_ILLUSTRATIVE,SQ-015-T02,SQ-015,Sequential,6,50.880000,48.234611,0.948007,112.320000,109.965379,0.979036,100.800000,98.185822,0.974066,92.400000,9.266400,81.158806,356.400000,346.811019,0.973095
SYNTHETIC_ILLUSTRATIVE,SQ-015-T02,SQ-015,Sequential,7,53.000000,50.244387,0.948007,117.000000,114.547270,0.979036,105.000000,102.276898,0.974066,96.250000,9.652500,84.540423,371.250000,361.261478,0.973095
SYNTHETIC_ILLUSTRATIVE,SQ-015-T02,SQ-015,Sequential,8,55.120000,52.254162,0.948007,121.680000,119.129161,0.979036,109.200000,106.367974,0.974066,100.100000,10.038600,87.922040,386.100000,375.711937,0.973095
SYNTHETIC_ILLUSTRATIVE,SQ-015-T02,SQ-015,Sequential,9,52.470000,49.741943,0.948007,115.830000,113.401797,0.979036,103.950000,101.254129,0.974066,95.287500,9.555975,83.695019,367.537500,357.648863,0.973095
SYNTHETIC_ILLUSTRATIVE,SQ-015-T02,SQ-015,Sequential,10,54.590000,51.751718,0.948007,120.510000,117.983688,0.979036,108.150000,105.345205,0.974066,99.137500,9.942075,87.076636,382.387500,372.099322,0.973095
SYNTHETIC_ILLUSTRATIVE,SQ-016-T01,SQ-016,Sequential,1,69.840000,65.929470,0.944007,135.800000,132.409956,0.975036,129.980000,126.089139,0.970066,117.467000,11.780262,102.875470,453.087000,439.084297,0.969095
SYNTHETIC_ILLUSTRATIVE,SQ-016-T01,SQ-016,Sequential,2,72.720000,68.648211,0.944007,141.400000,137.870161,0.975036,135.340000,131.288691,0.970066,122.311000,12.266046,107.117757,471.771000,457.190866,0.969095
SYNTHETIC_ILLUSTRATIVE,SQ-016-T01,SQ-016,Sequential,3,69.120000,65.249785,0.944007,134.400000,131.044905,0.975036,128.640000,124.789251,0.970066,116.256000,11.658816,101.814898,448.416000,434.557654,0.969095
SYNTHETIC_ILLUSTRATIVE,SQ-016-T01,SQ-016,Sequential,4,72.000000,67.968526,0.944007,140.000000,136.505109,0.975036,134.000000,129.988803,0.970066,121.100000,12.144600,106.057185,467.100000,452.664223,0.969095
SYNTHETIC_ILLUSTRATIVE,SQ-016-T01,SQ-016,Sequential,5,74.880000,70.687267,0.944007,145.600000,141.965314,0.975036,139.360000,135.188355,0.970066,125.944000,12.630384,110.299473,485.784000,470.770792,0.969095
SYNTHETIC_ILLUSTRATIVE,SQ-016-T01,SQ-016,Sequential,6,71.280000,67.288840,0.944007,138.600000,135.140058,0.975036,132.660000,128.688915,0.970066,119.889000,12.023154,104.996614,462.429000,448.137581,0.969095
SYNTHETIC_ILLUSTRATIVE,SQ-016-T01,SQ-016,Sequential,7,74.160000,70.007581,0.944007,144.200000,140.600263,0.975036,138.020000,133.888467,0.970066,124.733000,12.508938,109.238901,481.113000,466.244150,0.969095
SYNTHETIC_ILLUSTRATIVE,SQ-016-T01,SQ-016,Sequential,8,70.560000,66.609155,0.944007,137.200000,133.775007,0.975036,131.320000,127.389027,0.970066,118.678000,11.901708,103.936042,457.758000,443.610939,0.969095
SYNTHETIC_ILLUSTRATIVE,SQ-016-T01,SQ-016,Sequential,9,73.440000,69.327896,0.944007,142.800000,139.235212,0.975036,136.680000,132.588579,0.970066,123.522000,12.387492,108.178329,476.442000,461.717508,0.969095
SYNTHETIC_ILLUSTRATIVE,SQ-016-T01,SQ-016,Sequential,10,69.840000,65.929470,0.944007,135.800000,132.409956,0.975036,129.980000,126.089139,0.970066,117.467000,11.780262,102.875470,453.087000,439.084297,0.969095
SYNTHETIC_ILLUSTRATIVE,SQ-016-T02,SQ-016,Sequential,1,91.000000,85.540664,0.940007,163.000000,161.701949,0.992036,53.000000,51.201482,0.966066,107.450000,10.775700,90.763782,414.450000,399.983577,0.965095
SYNTHETIC_ILLUSTRATIVE,SQ-016-T02,SQ-016,Sequential,2,94.640000,88.962291,0.940007,169.520000,168.170027,0.992036,55.120000,53.249541,0.966066,111.748000,11.206728,94.394334,431.028000,415.982920,0.965095
SYNTHETIC_ILLUSTRATIVE,SQ-016-T02,SQ-016,Sequential,3,90.090000,84.685258,0.940007,161.370000,160.084929,0.992036,52.470000,50.689467,0.966066,106.375500,10.667943,89.856145,410.305500,395.983742,0.965095
SYNTHETIC_ILLUSTRATIVE,SQ-016-T02,SQ-016,Sequential,4,93.730000,88.106884,0.940007,167.890000,166.553007,0.992036,54.590000,52.737526,0.966066,110.673500,11.098971,93.486696,426.883500,411.983085,0.965095
SYNTHETIC_ILLUSTRATIVE,SQ-016-T02,SQ-016,Sequential,5,89.180000,83.829851,0.940007,159.740000,158.467910,0.992036,51.940000,50.177452,0.966066,105.301000,10.560186,88.948507,406.161000,391.983906,0.965095
SYNTHETIC_ILLUSTRATIVE,SQ-016-T02,SQ-016,Sequential,6,92.820000,87.251478,0.940007,166.260000,164.935988,0.992036,54.060000,52.225511,0.966066,109.599000,10.991214,92.579058,422.739000,407.983249,0.965095
SYNTHETIC_ILLUSTRATIVE,SQ-016-T02,SQ-016,Sequential,7,88.270000,82.974444,0.940007,158.110000,156.850890,0.992036,51.410000,49.665437,0.966066,104.226500,10.452429,88.040869,402.016500,387.984070,0.965095
SYNTHETIC_ILLUSTRATIVE,SQ-016-T02,SQ-016,Sequential,8,91.910000,86.396071,0.940007,164.630000,163.318968,0.992036,53.530000,51.713497,0.966066,108.524500,10.883457,91.671420,418.594500,403.983413,0.965095
SYNTHETIC_ILLUSTRATIVE,SQ-016-T02,SQ-016,Sequential,9,87.360000,82.119038,0.940007,156.480000,155.233871,0.992036,50.880000,49.153422,0.966066,103.152000,10.344672,87.133231,397.872000,383.984234,0.965095
SYNTHETIC_ILLUSTRATIVE,SQ-016-T02,SQ-016,Sequential,10,91.000000,85.540664,0.940007,163.000000,161.701949,0.992036,53.000000,51.201482,0.966066,107.450000,10.775700,90.763782,414.450000,399.983577,0.965095
SYNTHETIC_ILLUSTRATIVE,SQ-017-T01,SQ-017,Sequential,1,113.300000,106.049627,0.936007,62.830000,62.078333,0.988036,84.460000,81.256068,0.962066,91.206500,9.146709,79.579081,351.796500,338.109819,0.961095
SYNTHETIC_ILLUSTRATIVE,SQ-017-T01,SQ-017,Sequential,2,107.800000,100.901587,0.936007,59.780000,59.064822,0.988036,80.360000,77.311599,0.962066,86.779000,8.702694,75.716019,334.719000,321.696721,0.961095
SYNTHETIC_ILLUSTRATIVE,SQ-017-T01,SQ-017,Sequential,3,112.200000,105.020019,0.936007,62.220000,61.475631,0.988036,83.640000,80.467175,0.962066,90.321000,9.057906,78.806469,348.381000,334.827199,0.961095
SYNTHETIC_ILLUSTRATIVE,SQ-017-T01,SQ-017,Sequential,4,106.700000,99.871979,0.936007,59.170000,58.462119,0.988036,79.540000,76.522705,0.962066,85.893500,8.613891,74.943406,331.303500,318.414101,0.961095
SYNTHETIC_ILLUSTRATIVE,SQ-017-T01,SQ-017,Sequential,5,111.100000,103.990411,0.936007,61.610000,60.872929,0.988036,82.820000,79.678281,0.962066,89.435500,8.969103,78.033856,344.965500,331.544579,0.961095
SYNTHETIC_ILLUSTRATIVE,SQ-017-T01,SQ-017,Sequential,6,105.600000,98.842371,0.936007,58.560000,57.859417,0.988036,78.720000,75.733811,0.962066,85.008000,8.525088,74.170794,327.888000,315.131481,0.961095
SYNTHETIC_ILLUSTRATIVE,SQ-017-T01,SQ-017,Sequential,7,110.000000,102.960803,0.936007,61.000000,60.270226,0.988036,82.000000,78.889387,0.962066,88.550000,8.880300,77.261244,341.550000,328.261960,0.961095
SYNTHETIC_ILLUSTRATIVE,SQ-017-T01,SQ-017,Sequential,8,114.400000,107.079235,0.936007,63.440000,62.681035,0.988036,85.280000,82.044962,0.962066,92.092000,9.235512,80.351694,355.212000,341.392438,0.961095
SYNTHETIC_ILLUSTRATIVE,SQ-017-T01,SQ-017,Sequential,9,108.900000,101.931195,0.936007,60.390000,59.667524,0.988036,81.180000,78.100493,0.962066,87.664500,8.791497,76.488631,338.134500,324.979340,0.961095
SYNTHETIC_ILLUSTRATIVE,SQ-017-T01,SQ-017,Sequential,10,113.300000,106.049627,0.936007,62.830000,62.078333,0.988036,84.460000,81.256068,0.962066,91.206500,9.146709,79.579081,351.796500,338.109819,0.961095
SYNTHETIC_ILLUSTRATIVE,SQ-017-T02,SQ-017,Sequential,1,125.130000,119.249803,0.953007,81.480000,80.179294,0.984036,107.670000,103.154933,0.958066,109.998000,11.031228,101.368886,424.278000,414.984144,0.978095
SYNTHETIC_ILLUSTRATIVE,SQ-017-T02,SQ-017,Sequential,2,130.290000,124.167321,0.953007,84.840000,83.485656,0.984036,112.110000,107.408745,0.958066,114.534000,11.486124,105.549046,441.774000,432.096892,0.978095
SYNTHETIC_ILLUSTRATIVE,SQ-017-T02,SQ-017,Sequential,3,123.840000,118.020424,0.953007,80.640000,79.352703,0.984036,106.560000,102.091480,0.958066,108.864000,10.917504,100.323846,419.904000,410.705957,0.978095
SYNTHETIC_ILLUSTRATIVE,SQ-017-T02,SQ-017,Sequential,4,129.000000,122.937942,0.953007,84.000000,82.659066,0.984036,111.000000,106.345292,0.958066,113.400000,11.372400,104.504006,437.400000,427.818705,0.978095
SYNTHETIC_ILLUSTRATIVE,SQ-017-T02,SQ-017,Sequential,5,134.160000,127.855459,0.953007,87.360000,85.965428,0.984036,115.440000,110.599104,0.958066,117.936000,11.827296,108.684166,454.896000,444.931453,0.978095
SYNTHETIC_ILLUSTRATIVE,SQ-017-T02,SQ-017,Sequential,6,127.710000,121.708562,0.953007,83.160000,81.832475,0.984036,109.890000,105.281839,0.958066,112.266000,11.258676,103.458966,433.026000,423.540518,0.978095
SYNTHETIC_ILLUSTRATIVE,SQ-017-T02,SQ-017,Sequential,7,132.870000,126.626080,0.953007,86.520000,85.138838,0.984036,114.330000,109.535651,0.958066,116.802000,11.713572,107.639126,450.522000,440.653266,0.978095
SYNTHETIC_ILLUSTRATIVE,SQ-017-T02,SQ-017,Sequential,8,126.420000,120.479183,0.953007,82.320000,81.005884,0.984036,108.780000,104.218386,0.958066,111.132000,11.144952,102.413926,428.652000,419.262331,0.978095
SYNTHETIC_ILLUSTRATIVE,SQ-017-T02,SQ-017,Sequential,9,131.580000,125.396700,0.953007,85.680000,84.312247,0.984036,113.220000,108.472198,0.958066,115.668000,11.599848,106.594086,446.148000,436.375079,0.978095
SYNTHETIC_ILLUSTRATIVE,SQ-017-T02,SQ-017,Sequential,10,125.130000,119.249803,0.953007,81.480000,80.179294,0.984036,107.670000,103.154933,0.958066,109.998000,11.031228,101.368886,424.278000,414.984144,0.978095
SYNTHETIC_ILLUSTRATIVE,SQ-018-T01,SQ-018,Sequential,1,53.000000,50.297387,0.949007,107.000000,104.863905,0.980036,140.000000,133.569197,0.954066,105.000000,10.530000,95.247942,405.000000,394.508431,0.974095
SYNTHETIC_ILLUSTRATIVE,SQ-018-T01,SQ-018,Sequential,2,55.120000,52.309282,0.949007,111.280000,109.058461,0.980036,145.600000,138.911965,0.954066,109.200000,10.951200,99.057859,421.200000,410.288768,0.974095
SYNTHETIC_ILLUSTRATIVE,SQ-018-T01,SQ-018,Sequential,3,52.470000,49.794413,0.949007,105.930000,103.815266,0.980036,138.600000,132.233505,0.954066,103.950000,10.424700,94.295462,400.950000,390.563346,0.974095
SYNTHETIC_ILLUSTRATIVE,SQ-018-T01,SQ-018,Sequential,4,54.590000,51.806308,0.949007,110.210000,108.009822,0.980036,144.200000,137.576273,0.954066,108.150000,10.845900,98.105380,417.150000,406.343684,0.974095
SYNTHETIC_ILLUSTRATIVE,SQ-018-T01,SQ-018,Sequential,5,51.940000,49.291439,0.949007,104.860000,102.766627,0.980036,137.200000,130.897813,0.954066,102.900000,10.319400,93.342983,396.900000,386.618262,0.974095
SYNTHETIC_ILLUSTRATIVE,SQ-018-T01,SQ-018,Sequential,6,54.060000,51.303335,0.949007,109.140000,106.961183,0.980036,142.800000,136.240581,0.954066,107.100000,10.740600,97.152900,413.100000,402.398599,0.974095
SYNTHETIC_ILLUSTRATIVE,SQ-018-T01,SQ-018,Sequential,7,51.410000,48.788465,0.949007,103.790000,101.717988,0.980036,135.800000,129.562121,0.954066,101.850000,10.214100,92.390503,392.850000,382.673178,0.974095
SYNTHETIC_ILLUSTRATIVE,SQ-018-T01,SQ-018,Sequential,8,53.530000,50.800361,0.949007,108.070000,105.912544,0.980036,141.400000,134.904889,0.954066,106.050000,10.635300,96.200421,409.050000,398.453515,0.974095
SYNTHETIC_ILLUSTRATIVE,SQ-018-T01,SQ-018,Sequential,9,50.880000,48.285491,0.949007,102.720000,100.669349,0.980036,134.400000,128.226429,0.954066,100.800000,10.108800,91.438024,388.800000,378.728093,0.974095
SYNTHETIC_ILLUSTRATIVE,SQ-018-T01,SQ-018,Sequential,10,53.000000,50.297387,0.949007,107.000000,104.863905,0.980036,140.000000,133.569197,0.954066,105.000000,10.530000,95.247942,405.000000,394.508431,0.974095
SYNTHETIC_ILLUSTRATIVE,SQ-018-T02,SQ-018,Sequential,1,74.160000,70.081741,0.945007,133.900000,130.691287,0.976036,60.770000,59.011662,0.971066,94.090500,9.435933,82.846699,362.920500,352.067323,0.970095
SYNTHETIC_ILLUSTRATIVE,SQ-018-T02,SQ-018,Sequential,2,70.560000,66.679715,0.945007,127.400000,124.347050,0.976036,57.820000,56.147018,0.971066,89.523000,8.977878,78.825015,345.303000,334.976676,0.970095
SYNTHETIC_ILLUSTRATIVE,SQ-018-T02,SQ-018,Sequential,3,73.440000,69.401336,0.945007,132.600000,129.422439,0.976036,60.180000,58.438733,0.971066,93.177000,9.344322,82.042362,359.397000,348.649193,0.970095
SYNTHETIC_ILLUSTRATIVE,SQ-018-T02,SQ-018,Sequential,4,69.840000,65.999310,0.945007,126.100000,123.078202,0.976036,57.230000,55.574090,0.971066,88.609500,8.886267,78.020678,341.779500,331.558547,0.970095
SYNTHETIC_ILLUSTRATIVE,SQ-018-T02,SQ-018,Sequential,5,72.720000,68.720931,0.945007,131.300000,128.153592,0.976036,59.590000,57.865805,0.971066,92.263500,9.252711,81.238026,355.873500,345.231064,0.970095
SYNTHETIC_ILLUSTRATIVE,SQ-018-T02,SQ-018,Sequential,6,69.120000,65.318905,0.945007,124.800000,121.809355,0.976036,56.640000,55.001161,0.971066,87.696000,8.794656,77.216341,338.256000,328.140417,0.970095
SYNTHETIC_ILLUSTRATIVE,SQ-018-T02,SQ-018,Sequential,7,72.000000,68.040526,0.945007,130.000000,126.884745,0.976036,59.000000,57.292876,0.971066,91.350000,9.161100,80.433689,352.350000,341.812935,0.970095
SYNTHETIC_ILLUSTRATIVE,SQ-018-T02,SQ-018,Sequential,8,74.880000,70.762147,0.945007,135.200000,131.960134,0.976036,61.360000,59.584591,0.971066,95.004000,9.527544,83.651036,366.444000,355.485452,0.970095
SYNTHETIC_ILLUSTRATIVE,SQ-018-T02,SQ-018,Sequential,9,71.280000,67.360120,0.945007,128.700000,125.615897,0.976036,58.410000,56.719947,0.971066,90.436500,9.069489,79.629352,348.826500,338.394805,0.970095
SYNTHETIC_ILLUSTRATIVE,SQ-018-T02,SQ-018,Sequential,10,74.160000,70.081741,0.945007,133.900000,130.691287,0.976036,60.770000,59.011662,0.971066,94.090500,9.435933,82.846699,362.920500,352.067323,0.970095
SYNTHETIC_ILLUSTRATIVE,SQ-019-T01,SQ-019,Sequential,1,88.270000,83.062714,0.941007,148.410000,144.259936,0.972036,85.360000,82.548728,0.967066,112.714000,11.303604,98.838636,434.754000,420.013618,0.966095
SYNTHETIC_ILLUSTRATIVE,SQ-019-T01,SQ-019,Sequential,2,91.910000,86.487981,0.941007,154.530000,150.208800,0.972036,88.880000,85.952799,0.967066,117.362000,11.769732,102.914456,452.682000,437.333767,0.966095
SYNTHETIC_ILLUSTRATIVE,SQ-019-T01,SQ-019,Sequential,3,87.360000,82.206398,0.941007,146.880000,142.772721,0.972036,84.480000,81.697710,0.967066,111.552000,11.187072,97.819681,430.272000,415.683581,0.966095
SYNTHETIC_ILLUSTRATIVE,SQ-019-T01,SQ-019,Sequential,4,91.000000,85.631664,0.941007,153.000000,148.721584,0.972036,88.000000,85.101781,0.967066,116.200000,11.653200,101.895501,448.200000,433.003730,0.966095
SYNTHETIC_ILLUSTRATIVE,SQ-019-T01,SQ-019,Sequential,5,94.640000,89.056931,0.941007,159.120000,154.670447,0.972036,91.520000,88.505852,0.967066,120.848000,12.119328,105.971321,466.128000,450.323879,0.966095
SYNTHETIC_ILLUSTRATIVE,SQ-019-T01,SQ-019,Sequential,6,90.090000,84.775348,0.941007,151.470000,147.234368,0.972036,87.120000,84.250763,0.967066,115.038000,11.536668,100.876546,443.718000,428.673693,0.966095
SYNTHETIC_ILLUSTRATIVE,SQ-019-T01,SQ-019,Sequential,7,93.730000,88.200614,0.941007,157.590000,153.183231,0.972036,90.640000,87.654834,0.967066,119.686000,12.002796,104.952366,461.646000,445.993842,0.966095
SYNTHETIC_ILLUSTRATIVE,SQ-019-T01,SQ-019,Sequential,8,89.180000,83.919031,0.941007,149.940000,145.747152,0.972036,86.240000,83.399745,0.967066,113.876000,11.420136,99.857591,439.236000,424.343655,0.966095
SYNTHETIC_ILLUSTRATIVE,SQ-019-T01,SQ-019,Sequential,9,92.820000,87.344298,0.941007,156.060000,151.696016,0.972036,89.760000,86.803817,0.967066,118.524000,11.886264,103.933411,457.164000,441.663805,0.966095
SYNTHETIC_ILLUSTRATIVE,SQ-019-T01,SQ-019,Sequential,10,88.270000,83.062714,0.941007,148.410000,144.259936,0.972036,85.360000,82.548728,0.967066,112.714000,11.303604,98.838636,434.754000,420.013618,0.966095
SYNTHETIC_ILLUSTRATIVE,SQ-019-T02,SQ-019,Sequential,1,110.000000,103.070803,0.937007,176.000000,174.070423,0.989036,117.000000,112.678686,0.963066,141.050000,14.145300,119.462513,544.050000,523.427725,0.962095
SYNTHETIC_ILLUSTRATIVE,SQ-019-T02,SQ-019,Sequential,2,114.400000,107.193635,0.937007,183.040000,181.033240,0.989036,121.680000,117.185834,0.963066,146.692000,14.711112,124.241013,565.812000,544.364834,0.962095
SYNTHETIC_ILLUSTRATIVE,SQ-019-T02,SQ-019,Sequential,3,108.900000,102.040095,0.937007,174.240000,172.329719,0.989036,115.830000,111.551899,0.963066,139.639500,14.003847,118.267888,538.609500,518.193448,0.962095
SYNTHETIC_ILLUSTRATIVE,SQ-019-T02,SQ-019,Sequential,4,113.300000,106.162927,0.937007,181.280000,179.292536,0.989036,120.510000,116.059047,0.963066,145.281500,14.569659,123.046388,560.371500,539.130557,0.962095
SYNTHETIC_ILLUSTRATIVE,SQ-019-T02,SQ-019,Sequential,5,107.800000,101.009387,0.937007,172.480000,170.589015,0.989036,114.660000,110.425112,0.963066,138.229000,13.862394,117.073263,533.169000,512.959171,0.962095
SYNTHETIC_ILLUSTRATIVE,SQ-019-T02,SQ-019,Sequential,6,112.200000,105.132219,0.937007,179.520000,177.551832,0.989036,119.340000,114.932260,0.963066,143.871000,14.428206,121.851763,554.931000,533.896280,0.962095
SYNTHETIC_ILLUSTRATIVE,SQ-019-T02,SQ-019,Sequential,7,106.700000,99.978679,0.937007,170.720000,168.848311,0.989036,113.490000,109.298326,0.963066,136.818500,13.720941,115.878637,527.728500,507.724893,0.962095
SYNTHETIC_ILLUSTRATIVE,SQ-019-T02,SQ-019,Sequential,8,111.100000,104.101511,0.937007,177.760000,175.811128,0.989036,118.170000,113.805473,0.963066,142.460500,14.286753,120.657138,549.490500,528.662002,0.962095
